"Time","Flux","Count","Flux_1h_1h12m","Flux_1h_2h","Flux_1h_1d1h_top1","Flux_1h_1d1h_top2","Flux_1h_1d1h_top3","Flux_1h_1d1h_top4","Flux_1h_1d1h_top5","Flux_1h_1d1h_top6","Flux_1h_1d1h_top7","Flux_1h_1d1h_top8","Flux_1h_1d1h_top9","Flux_1h_1d1h_top10","Flux_1h_1d1h_top10sum"
2014-01-01 21:00:00,9.1353e-06,59,6.3546e-06,6.3546e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-01 21:12:00,7.7135e-06,59,5.5729e-06,5.5729e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-01 21:24:00,6.5068e-06,58,4.5879e-06,4.6089e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-01 21:36:00,5.3054e-06,59,4.6063e-06,5.6254e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-01 21:48:00,4.8004e-06,58,4.0921e-06,6.0399e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-01 22:00:00,4.9237e-06,59,4.0554e-06,6.0399e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-01 22:12:00,5.5729e-06,58,4.6089e-06,6.0399e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-01 22:24:00,4.5879e-06,59,5.6254e-06,6.0399e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-01 22:36:00,4.6063e-06,59,6.0399e-06,6.0399e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-01 22:48:00,3.8009e-06,59,5.1637e-06,5.1637e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-01 23:00:00,4.0554e-06,59,3.675e-06,3.675e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-01 23:12:00,4.6089e-06,58,3.1215e-06,3.1215e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-01 23:24:00,4.2049e-06,59,2.2086e-06,2.2086e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-01 23:36:00,5.9979e-06,58,1.9384e-06,2.1247e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-01 23:48:00,5.1637e-06,59,1.7731e-06,2.5418e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-02 00:00:00,3.675e-06,58,1.8204e-06,2.7988e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-02 00:12:00,3.1215e-06,59,2.0722e-06,3.1005e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-02 00:24:00,2.2086e-06,59,2.1247e-06,7.0682e-06,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-02 00:36:00,1.9384e-06,58,2.5418e-06,1.7926e-05,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-02 00:48:00,1.7731e-06,59,2.7988e-06,1.7926e-05,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-02 01:00:00,1.7181e-06,58,3.1005e-06,1.7926e-05,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-02 01:12:00,1.9909e-06,59,7.0682e-06,1.7926e-05,1.2309e-05,1.2299e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,7.1836e-06,6.916e-06,9.46475e-05
2014-01-02 01:24:00,2.122e-06,58,1.7926e-05,1.7926e-05,1.2309e-05,1.2299e-05,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,7.8394e-06,7.3567e-06,9.46475e-05
2014-01-02 01:36:00,2.0853e-06,59,1.7485e-05,1.7485e-05,1.2309e-05,1.2299e-05,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,9.8803e-06,7.8394e-06,9.46475e-05
2014-01-02 01:48:00,2.5995e-06,59,1.478e-05,1.478e-05,1.2309e-05,1.2299e-05,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,9.8803e-06,7.8394e-06,9.46475e-05
2014-01-02 02:00:00,2.631e-06,59,1.2556e-05,1.2556e-05,1.2309e-05,1.2299e-05,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,9.8803e-06,7.8394e-06,9.46475e-05
2014-01-02 02:12:00,3.1372e-06,59,1.0221e-05,1.0221e-05,1.2309e-05,1.2299e-05,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,9.8803e-06,7.8394e-06,9.46475e-05
2014-01-02 02:24:00,7.9338e-06,58,8.6002e-06,8.6002e-06,1.2309e-05,1.2299e-05,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,1.0064e-05,9.8908e-06,9.8803e-06,7.8394e-06,0.0001036079
2014-01-02 02:36:00,1.7485e-05,59,7.0944e-06,7.0944e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,0.0001061315
2014-01-02 02:48:00,1.478e-05,58,5.4837e-06,5.4837e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,0.0001061315
2014-01-02 03:00:00,1.2556e-05,59,4.5459e-06,5.3998e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,0.0001061315
2014-01-02 03:12:00,1.0221e-05,58,3.9609e-06,5.3998e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,0.0001061315
2014-01-02 03:24:00,8.6002e-06,59,5.3998e-06,5.3998e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,0.0001061315
2014-01-02 03:36:00,7.0944e-06,59,3.717e-06,3.717e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 03:48:00,5.4837e-06,58,2.6782e-06,2.6782e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 04:00:00,4.5459e-06,59,2.2139e-06,2.2139e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 04:12:00,3.9609e-06,58,2.185e-06,2.1902e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 04:24:00,3.2815e-06,59,2.1902e-06,2.1902e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 04:36:00,3.717e-06,58,2.1483e-06,2.1483e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 04:48:00,2.6782e-06,59,2.0774e-06,2.0774e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 05:00:00,2.2139e-06,58,1.5685e-06,1.865e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 05:12:00,2.0696e-06,59,1.7915e-06,1.865e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 05:24:00,1.9594e-06,59,1.865e-06,1.865e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 05:36:00,1.8414e-06,58,1.6656e-06,1.6656e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 05:48:00,2.0774e-06,59,1.3902e-06,2.1483e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 06:00:00,1.5685e-06,58,1.4033e-06,5.2004e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 06:12:00,1.642e-06,59,1.5528e-06,5.2004e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 06:24:00,1.802e-06,58,1.5266e-06,5.2004e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 06:36:00,1.6656e-06,59,2.1483e-06,5.2004e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 06:48:00,1.3902e-06,59,5.2004e-06,5.2004e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 07:00:00,1.3036e-06,58,1.7653e-06,2.1378e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 07:12:00,1.4138e-06,59,1.4951e-06,2.1404e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 07:24:00,1.5266e-06,58,1.4216e-06,2.1404e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 07:36:00,1.3639e-06,59,1.8938e-06,2.1404e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 07:48:00,4.1472e-06,58,2.1378e-06,2.1404e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 08:00:00,1.7653e-06,59,2.1404e-06,2.3319e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 08:12:00,1.4951e-06,59,1.6708e-06,3.0113e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 08:24:00,1.4164e-06,59,1.5922e-06,3.6986e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 08:36:00,1.4085e-06,59,1.6394e-06,3.6986e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 08:48:00,1.8623e-06,58,2.3319e-06,3.6986e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 09:00:00,2.1404e-06,59,3.0113e-06,3.6986e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 09:12:00,1.6708e-06,58,3.6986e-06,3.6986e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 09:24:00,1.5816e-06,59,3.5202e-06,3.5202e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 09:36:00,1.5712e-06,58,3.0323e-06,5.9402e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 09:48:00,1.6105e-06,59,2.2716e-06,8.8625e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 10:00:00,2.3555e-06,59,1.92e-06,8.8625e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 10:12:00,3.5622e-06,58,1.8492e-06,8.8625e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 10:24:00,3.4599e-06,59,5.9402e-06,8.8625e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 10:36:00,3.0271e-06,58,8.8625e-06,9.6127e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 10:48:00,2.1824e-06,59,7.8761e-06,9.6127e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 11:00:00,1.92e-06,58,6.7481e-06,9.6127e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 11:12:00,1.8492e-06,59,6.8583e-06,9.6127e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 11:24:00,1.8545e-06,59,9.6127e-06,9.6127e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 11:36:00,6.1605e-06,58,7.2256e-06,7.2256e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 11:48:00,7.8761e-06,59,5.5572e-06,5.5572e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 12:00:00,6.2917e-06,58,4.5748e-06,4.5748e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 12:12:00,6.8321e-06,59,3.7826e-06,3.7826e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 12:24:00,6.554e-06,58,3.1766e-06,3.1766e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 12:36:00,7.2256e-06,59,2.7411e-06,2.9798e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 12:48:00,5.5572e-06,59,2.4972e-06,2.9798e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 13:00:00,4.5748e-06,58,2.9641e-06,2.9798e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 13:12:00,3.7826e-06,59,2.9798e-06,2.9798e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 13:24:00,3.1766e-06,58,2.589e-06,2.589e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 13:36:00,2.7411e-06,59,2.3345e-06,2.3345e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 13:48:00,2.4972e-06,58,2.0538e-06,2.324e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 14:00:00,2.2821e-06,59,1.9935e-06,2.324e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 14:12:00,2.9798e-06,59,2.0066e-06,2.4237e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 14:24:00,2.5837e-06,59,2.324e-06,2.4683e-06,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,7.8394e-06,7.3567e-06,7.1941e-06,7.1836e-06,9.31939e-05
2014-01-02 14:36:00,2.3345e-06,59,2.2663e-06,2.4683e-06,1.3427e-05,1.3306e-05,1.3081e-05,1.1664e-05,1.1396e-05,1.0468e-05,1.0321e-05,9.8908e-06,9.8803e-06,9.0723e-06,9.31939e-05
2014-01-02 14:48:00,2.0538e-06,58,2.1456e-06,2.4683e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,1.0468e-05,1.0321e-05,9.31939e-05
2014-01-02 15:00:00,1.8545e-06,59,2.4237e-06,2.4683e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,1.0468e-05,1.0321e-05,9.31939e-05
2014-01-02 15:12:00,2.0066e-06,58,2.4683e-06,2.4683e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,1.0468e-05,1.0321e-05,9.31939e-05
2014-01-02 15:24:00,1.823e-06,59,2.4342e-06,2.4342e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,1.0468e-05,1.0321e-05,9.31939e-05
2014-01-02 15:36:00,2.1981e-06,58,2.0774e-06,2.4054e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,1.0468e-05,1.0321e-05,0.0001125064
2014-01-02 15:48:00,2.1456e-06,59,2.0145e-06,2.4054e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,1.0468e-05,1.0321e-05,0.000119836
2014-01-02 16:00:00,2.4237e-06,59,2.1693e-06,2.4054e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,1.0468e-05,1.0321e-05,0.000119836
2014-01-02 16:12:00,2.3712e-06,58,1.9437e-06,2.4054e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,1.0468e-05,1.0321e-05,0.000119836
2014-01-02 16:24:00,2.4342e-06,59,2.4054e-06,2.4054e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,1.0468e-05,1.0321e-05,0.000119836
2014-01-02 16:36:00,2.0774e-06,58,2.122e-06,2.122e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,1.0468e-05,1.0321e-05,0.000119836
2014-01-02 16:48:00,2.0145e-06,59,1.9515e-06,1.9515e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,1.0468e-05,1.0321e-05,0.000119836
2014-01-02 17:00:00,1.9751e-06,58,1.8387e-06,1.9096e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,9.9747e-06,9.8908e-06,0.000119836
2014-01-02 17:12:00,1.9437e-06,59,1.9096e-06,2.3608e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,9.9747e-06,9.8803e-06,0.000119836
2014-01-02 17:24:00,1.642e-06,59,1.8466e-06,2.6756e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,9.9747e-06,9.8803e-06,0.000119836
2014-01-02 17:36:00,2.122e-06,58,1.7889e-06,2.6756e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,9.9747e-06,9.8803e-06,0.000119836
2014-01-02 17:48:00,1.9437e-06,59,1.5554e-06,2.6756e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,9.9747e-06,9.8803e-06,0.000119836
2014-01-02 18:00:00,1.8387e-06,58,2.3608e-06,2.6756e-06,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,9.9747e-06,9.8803e-06,0.0001189125
2014-01-02 18:12:00,1.6918e-06,59,2.6756e-06,NA,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,9.9747e-06,9.8803e-06,0.000118902
2014-01-02 18:24:00,1.8466e-06,58,2.2611e-06,NA,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,9.9747e-06,9.8803e-06,0.000118902
2014-01-02 18:36:00,1.5554e-06,59,1.7968e-06,NA,1.3427e-05,1.3306e-05,1.3091e-05,1.3081e-05,1.211e-05,1.1664e-05,1.1396e-05,1.0972e-05,9.9747e-06,9.8803e-06,0.000118902
